geography_code,Subgroup,Group,Supergroup
E01001046,3c2,3c,3
E01001047,4b2,4b,4
E01001049,5a1,5a,5
E01001050,4b2,4b,4
E01001051,4a1,4a,4
E01001052,4a1,4a,4
E01001053,4a1,4a,4
E01001054,4a1,4a,4
E01001055,6a3,6a,6
E01001056,4a1,4a,4
E01001057,4a3,4a,4
E01001058,5b1,5b,5
E01001059,6c2,6c,6
E01001060,6c2,6c,6
E01001061,4b3,4b,4
E01001062,5b2,5b,5
E01001063,5b2,5b,5
E01001064,5b2,5b,5
E01001065,3c2,3c,3
E01001066,4a1,4a,4
E01001067,5b2,5b,5
E01001068,5a1,5a,5
E01001069,5a2,5a,5
E01001070,4b4,4b,4
E01001071,5a1,5a,5
E01001072,5a2,5a,5
E01001073,5a1,5a,5
E01001074,6c2,6c,6
E01001075,5a1,5a,5
E01001076,6a3,6a,6
E01001077,6a1,6a,6
E01001078,6a2,6a,6
E01001079,6a1,6a,6
E01001080,6a3,6a,6
E01001081,6a2,6a,6
E01001082,6a1,6a,6
E01001083,4b2,4b,4
E01001084,5b2,5b,5
E01001085,4b2,4b,4
E01001086,4b2,4b,4
E01001087,4b1,4b,4
E01001088,4b2,4b,4
E01001089,4b1,4b,4
E01001090,4a2,4a,4
E01001091,5b2,5b,5
E01001092,5a1,5a,5
E01001093,4b4,4b,4
E01001094,5a1,5a,5
E01001095,4b2,4b,4
E01001096,5b2,5b,5
E01001097,3b1,3b,3
E01001098,5a2,5a,5
E01001099,6c2,6c,6
E01001100,3c2,3c,3
E01001101,5b2,5b,5
E01001102,5b2,5b,5
E01001103,5b1,5b,5
E01001104,5b2,5b,5
E01001105,5b1,5b,5
E01001106,5b1,5b,5
E01001107,5a1,5a,5
E01001108,5b2,5b,5
E01001109,4a2,4a,4
E01001110,3b1,3b,3
E01001111,4a2,4a,4
E01001112,4a2,4a,4
E01001113,4a2,4a,4
E01001114,4a2,4a,4
E01001115,4a2,4a,4
E01001116,4a2,4a,4
E01001118,4a3,4a,4
E01001119,5b1,5b,5
E01001120,5b1,5b,5
E01001121,5b2,5b,5
E01001122,5b2,5b,5
E01001123,5b2,5b,5
E01001124,5b2,5b,5
E01001125,4b4,4b,4
E01001126,5b1,5b,5
E01001127,5b2,5b,5
E01001128,4a1,4a,4
E01001129,5b2,5b,5
E01001130,3b2,3b,3
E01001131,6c2,6c,6
E01001132,5a1,5a,5
E01001133,5b2,5b,5
E01001134,5b1,5b,5
E01001135,5b2,5b,5
E01001136,3b1,3b,3
E01001137,6c2,6c,6
E01001138,3c2,3c,3
E01001139,6c2,6c,6
E01001140,3c2,3c,3
E01001141,4a2,4a,4
E01001142,5b1,5b,5
E01001143,4a2,4a,4
E01001144,3b1,3b,3
E01001145,3b2,3b,3
E01001146,4b3,4b,4
E01001147,4a2,4a,4
E01001148,4b2,4b,4
E01001149,4a2,4a,4
E01001150,6c2,6c,6
E01001151,4a2,4a,4
E01001152,4a2,4a,4
E01001153,4b2,4b,4
E01001154,4a2,4a,4
E01001155,4a3,4a,4
E01001156,4a2,4a,4
E01001157,4b3,4b,4
E01001158,6c2,6c,6
E01001159,5a1,5a,5
E01001160,5b2,5b,5
E01001161,4a1,4a,4
E01001162,4a2,4a,4
E01001163,6c2,6c,6
E01001164,3c2,3c,3
E01001165,4b2,4b,4
E01001166,4a2,4a,4
E01001167,4a2,4a,4
E01001168,4b2,4b,4
E01001169,4b3,4b,4
E01001170,3b1,3b,3
E01001171,3b2,3b,3
E01001172,4a1,4a,4
E01001173,4a2,4a,4
E01001174,4c1,4c,4
E01001175,4b1,4b,4
E01001176,4a3,4a,4
E01001177,4b1,4b,4
E01001178,4a3,4a,4
E01001179,4b3,4b,4
E01001180,4b1,4b,4
E01001181,4a3,4a,4
E01001182,4b1,4b,4
E01001183,4a3,4a,4
E01001184,4b1,4b,4
E01001185,4a2,4a,4
E01001186,4a2,4a,4
E01001187,4a1,4a,4
E01001188,4a2,4a,4
E01001189,6c2,6c,6
E01001190,6a3,6a,6
E01001191,4a2,4a,4
E01001192,4a2,4a,4
E01001193,4a1,4a,4
E01001194,6c2,6c,6
E01001195,4b1,4b,4
E01001196,3b1,3b,3
E01001197,4b1,4b,4
E01001198,6c2,6c,6
E01001199,3b1,3b,3
E01001200,3c2,3c,3
E01001201,4b2,4b,4
E01001202,3b2,3b,3
E01001203,3b1,3b,3
E01001204,5a3,5a,5
E01001205,4a3,4a,4
E01001206,4a3,4a,4
E01001207,3c2,3c,3
E01001208,5a3,5a,5
E01001209,5b1,5b,5
E01001210,4a3,4a,4
E01001211,4b2,4b,4
E01001212,3c2,3c,3
E01001213,4c1,4c,4
E01001214,4c1,4c,4
E01001215,4c1,4c,4
E01001216,4c1,4c,4
E01001217,4b1,4b,4
E01001218,4b1,4b,4
E01001219,4a3,4a,4
E01001220,4a3,4a,4
E01001223,3c2,3c,3
E01001224,5a3,5a,5
E01001225,3c2,3c,3
E01001226,3c2,3c,3
E01001227,5a3,5a,5
E01001228,3c2,3c,3
E01001229,4a2,4a,4
E01001230,6c2,6c,6
E01001231,5a1,5a,5
E01001232,4b2,4b,4
E01001233,3c2,3c,3
E01001234,3c2,3c,3
E01001235,3c2,3c,3
E01001236,3c2,3c,3
E01001237,3c2,3c,3
E01001239,4a2,4a,4
E01001240,4a2,4a,4
E01001241,4a2,4a,4
E01001242,3b1,3b,3
E01001243,3b1,3b,3
E01001244,3b1,3b,3
E01001245,3c2,3c,3
E01001246,4a2,4a,4
E01001247,4b2,4b,4
E01001248,4b2,4b,4
E01001249,3b1,3b,3
E01001250,3b1,3b,3
E01001251,4b2,4b,4
E01001252,4a2,4a,4
E01001253,6c2,6c,6
E01001254,6c2,6c,6
E01001255,4b2,4b,4
E01001257,4a3,4a,4
E01001258,4b1,4b,4
E01001259,4b1,4b,4
E01001260,4b1,4b,4
E01001261,3b1,3b,3
E01001262,4b1,4b,4
E01001263,4a2,4a,4
E01001264,4b1,4b,4
E01001265,4b1,4b,4
E01001266,4b1,4b,4
E01001267,4b1,4b,4
E01001268,5b2,5b,5
E01001269,4b1,4b,4
E01001270,4b1,4b,4
E01001271,4b1,4b,4
E01001272,4b1,4b,4
E01001273,5a1,5a,5
E01001274,5a3,5a,5
E01001275,3c2,3c,3
E01001276,4b1,4b,4
E01001277,4b1,4b,4
E01001278,5a1,5a,5
E01001279,5a3,5a,5
E01001280,3c2,3c,3
E01001281,5a3,5a,5
E01001282,4a2,4a,4
E01001283,4a2,4a,4
E01001284,4b3,4b,4
E01001285,4b2,4b,4
E01001286,4b2,4b,4
E01001287,4a3,4a,4
E01001288,4b2,4b,4
E01001289,6c2,6c,6
E01001290,4b2,4b,4
E01001291,4b1,4b,4
E01001292,4b1,4b,4
E01001293,4c1,4c,4
E01001294,4c1,4c,4
E01001295,4c1,4c,4
E01001296,4c1,4c,4
E01001297,4c1,4c,4
E01001298,4c1,4c,4
E01001299,4b1,4b,4
E01001300,4b2,4b,4
E01001301,3c2,3c,3
E01001302,6c1,6c,6
E01001303,6c1,6c,6
E01001304,3c2,3c,3
E01001305,6c2,6c,6
E01001306,6c1,6c,6
E01001307,4b1,4b,4
E01001308,4b1,4b,4
E01001309,4b1,4b,4
E01001310,4b1,4b,4
E01001311,4a2,4a,4
E01001312,4b1,4b,4
E01001313,4b1,4b,4
E01001314,4b1,4b,4
E01001315,4b1,4b,4
E01001316,4a3,4a,4
E01001317,4b1,4b,4
E01001318,4b1,4b,4
E01001319,4b1,4b,4
E01001320,4a3,4a,4
E01001321,4b1,4b,4
E01001322,4b1,4b,4
E01001323,4b1,4b,4
E01001324,4b1,4b,4
E01001325,4b4,4b,4
E01001326,4a3,4a,4
E01001327,4b1,4b,4
E01001328,4b1,4b,4
E01001329,4b1,4b,4
E01001330,4a3,4a,4
E01001331,4a3,4a,4
E01001332,4a3,4a,4
E01001333,4c1,4c,4
E01001334,4c1,4c,4
E01001335,5b2,5b,5
E01001336,4c1,4c,4
E01001337,4a3,4a,4
E01001338,4c1,4c,4
E01001339,4b1,4b,4
E01001340,4a3,4a,4
E01001341,4b1,4b,4
E01001342,4b1,4b,4
E01001343,4b1,4b,4
E01001344,4b1,4b,4
E01001345,4b1,4b,4
E01001346,4b2,4b,4
E01001347,4b1,4b,4
E01001348,4b2,4b,4
E01001349,4b1,4b,4
E01001350,3c2,3c,3
E01001351,3b1,3b,3
E01001352,3c1,3c,3
E01001353,3b1,3b,3
E01001354,3c2,3c,3
E01001355,3c2,3c,3
E01001356,3b2,3b,3
E01001357,3b1,3b,3
E01001358,3c1,3c,3
E01001359,4c1,4c,4
E01001360,4c1,4c,4
E01001361,4c1,4c,4
E01001362,4c1,4c,4
E01001363,4c1,4c,4
E01001364,4c1,4c,4
E01001365,4c1,4c,4
E01001366,4c1,4c,4
E01001367,4c1,4c,4
E01001368,4c1,4c,4
E01001369,4c1,4c,4
E01001370,4c1,4c,4
E01001371,4c1,4c,4
E01001372,4c1,4c,4
E01001373,4c1,4c,4
E01001374,3c2,3c,3
E01001375,6c1,6c,6
E01001376,3c2,3c,3
E01001377,5a2,5a,5
E01001379,6c1,6c,6
E01001380,3c2,3c,3
E01001381,3c2,3c,3
E01001382,5a3,5a,5
E01001383,4b2,4b,4
E01001384,3c2,3c,3
E01001385,6c2,6c,6
E01001386,6c1,6c,6
E01001387,3c2,3c,3
E01001388,3c2,3c,3
E01001389,3c2,3c,3
E01001390,4b2,4b,4
E01001391,3c2,3c,3
E01001392,4b2,4b,4
E01001393,4b2,4b,4
E01001394,4b2,4b,4
E01001395,4a2,4a,4
E01001396,4b2,4b,4
E01001397,4b2,4b,4
E01001398,5b1,5b,5
E01001399,5b1,5b,5
E01001400,5b1,5b,5
E01001401,4b3,4b,4
E01001402,4b2,4b,4
E01001403,4b2,4b,4
E01001404,4b2,4b,4
E01001405,3c2,3c,3
E01001406,4a2,4a,4
E01001407,6c2,6c,6
E01001408,6c1,6c,6
E01001409,4a2,4a,4
E01001410,4a2,4a,4
E01001411,6c2,6c,6
E01001412,4a1,4a,4
E01001413,5a3,5a,5
E01001414,3b2,3b,3
E01001415,3b1,3b,3
E01001416,5b2,5b,5
E01001417,5b2,5b,5
E01001418,5a1,5a,5
E01001419,5b2,5b,5
E01001420,4b3,4b,4
E01001421,4b2,4b,4
E01001422,5a2,5a,5
E01001423,4a2,4a,4
E01001424,4a3,4a,4
E01001425,4a2,4a,4
E01001426,4a2,4a,4
E01001427,4a2,4a,4
E01001428,4a2,4a,4
E01001429,3b2,3b,3
E01001430,4a3,4a,4
E01001431,4a2,4a,4
E01001432,4a2,4a,4
E01001433,4a2,4a,4
E01001434,4a2,4a,4
E01001435,4b2,4b,4
E01001436,4b2,4b,4
E01001437,4a2,4a,4
E01001438,4a2,4a,4
E01001439,4a2,4a,4
E01001440,4a2,4a,4
E01001441,4a2,4a,4
E01001442,4a2,4a,4
E01001444,4a2,4a,4
E01001445,4a2,4a,4
E01001446,4b2,4b,4
E01001447,4a2,4a,4
E01001448,4a2,4a,4
E01001449,4b3,4b,4
E01001450,3b1,3b,3
E01001451,5a1,5a,5
E01001452,5a2,5a,5
E01001453,5a1,5a,5
E01001454,5a2,5a,5
E01001455,5b1,5b,5
E01001456,5a3,5a,5
E01001457,3c2,3c,3
E01001458,4a2,4a,4
E01001459,4a2,4a,4
E01001460,4a2,4a,4
E01001461,4a2,4a,4
E01001462,4a2,4a,4
E01001463,4b1,4b,4
E01001464,4a2,4a,4
E01001465,4b1,4b,4
E01001466,4a2,4a,4
E01001467,4a2,4a,4
E01001468,4b2,4b,4
E01001469,6c2,6c,6
E01001470,6c2,6c,6
E01001471,3c2,3c,3
E01001472,6c2,6c,6
E01001473,5b1,5b,5
E01001474,5a1,5a,5
E01001475,5b2,5b,5
E01001476,4b2,4b,4
E01001477,4a2,4a,4
E01001478,4a2,4a,4
E01001479,4a2,4a,4
E01001480,4a2,4a,4
E01001481,4b3,4b,4
E01001482,4a2,4a,4
E01001483,4a2,4a,4
E01001484,4b2,4b,4
E01001485,4a2,4a,4
E01001486,4a2,4a,4
E01001487,4a2,4a,4
E01001488,4a2,4a,4
E01001489,4a2,4a,4
E01001491,4a2,4a,4
E01001492,4a2,4a,4
E01001493,4a2,4a,4
E01001494,4b2,4b,4
E01001495,3c2,3c,3
E01001496,4b2,4b,4
E01001497,4b2,4b,4
E01001498,4b2,4b,4
E01001499,4b2,4b,4
E01001500,4b2,4b,4
E01001501,4b2,4b,4
E01001502,4a2,4a,4
E01001503,4b3,4b,4
E01001504,4a2,4a,4
E01001505,4a2,4a,4
E01001507,4a2,4a,4
E01001508,4a2,4a,4
E01001509,4a2,4a,4
E01001511,4b2,4b,4
E01001512,6c2,6c,6
E01001513,4a2,4a,4
E01001514,4a2,4a,4
E01001515,3b2,3b,3
E01001516,4a2,4a,4
E01001517,4a2,4a,4
E01001518,6c2,6c,6
E01001520,4b2,4b,4
E01001521,4b2,4b,4
E01001522,4b2,4b,4
E01001523,5b2,5b,5
E01001524,5a1,5a,5
E01001525,4b2,4b,4
E01001526,5b2,5b,5
E01001527,3c2,3c,3
E01001528,4a2,4a,4
E01001529,4a2,4a,4
E01001530,4b2,4b,4
E01001531,5a3,5a,5
E01001532,5a3,5a,5
E01001533,5b2,5b,5
E01001534,4b2,4b,4
E01001535,4b1,4b,4
E01001536,6c2,6c,6
E01001537,6c2,6c,6
E01001538,5b1,5b,5
E01001539,6c2,6c,6
E01001540,6c2,6c,6
E01001541,6c1,6c,6
E01001542,6c2,6c,6
E01001543,5b1,5b,5
E01001544,5a1,5a,5
E01001545,4a2,4a,4
E01001546,4a2,4a,4
E01001547,4a2,4a,4
E01001548,4a2,4a,4
E01001549,4a2,4a,4
E01001550,4a2,4a,4
E01001551,4a2,4a,4
E01001552,4a2,4a,4
E01001553,4a2,4a,4
E01001554,3b2,3b,3
E01001555,4a2,4a,4
E01001556,4b2,4b,4
E01001557,4b2,4b,4
E01001558,4a2,4a,4
E01001559,4a2,4a,4
E01001560,4a2,4a,4
E01001562,4a2,4a,4
E01001563,6c2,6c,6
E01001564,5a3,5a,5
E01001565,4b2,4b,4
E01001566,4b2,4b,4
E01001567,5a3,5a,5
E01001568,5b2,5b,5
E01001569,6c2,6c,6
E01001570,4b2,4b,4
E01001571,4a2,4a,4
E01001572,4b2,4b,4
E01001573,4b3,4b,4
E01001574,3b2,3b,3
E01001575,4a2,4a,4
E01001576,4a2,4a,4
E01001577,4a2,4a,4
E01001578,4a2,4a,4
E01001579,4a2,4a,4
E01001580,3c2,3c,3
E01001581,3c2,3c,3
E01001582,6c2,6c,6
E01001583,6c2,6c,6
E01001584,6c1,6c,6
E01001585,6c2,6c,6
E01001586,6c2,6c,6
E01001587,6c2,6c,6
E01001588,4a2,4a,4
E01001589,4a2,4a,4
E01001590,6c2,6c,6
E01001591,4a2,4a,4
E01001592,6c1,6c,6
E01001593,6c1,6c,6
E01001594,4a2,4a,4
E01001595,4a2,4a,4
E01001596,5a1,5a,5
E01001597,5b2,5b,5
E01001598,5b2,5b,5
E01001599,6a2,6a,6
E01001600,6c2,6c,6
E01001601,6c2,6c,6
E01001602,6a3,6a,6
E01001603,6a3,6a,6
E01001604,6c2,6c,6
E01001605,5b1,5b,5
E01001606,6c1,6c,6
E01001607,6c1,6c,6
E01001608,2c2,2c,2
E01001609,5a3,5a,5
E01001610,6c1,6c,6
E01001611,6a3,6a,6
E01001613,6c2,6c,6
E01001614,5b2,5b,5
E01001615,3b1,3b,3
E01001617,6c2,6c,6
E01001618,5a3,5a,5
E01001619,6c2,6c,6
E01001620,4b3,4b,4
E01001621,6a3,6a,6
E01001623,4b3,4b,4
E01001624,6a1,6a,6
E01001625,4b3,4b,4
E01001629,4a2,4a,4
E01001631,3b2,3b,3
E01001632,4a2,4a,4
E01001633,4a2,4a,4
E01001634,3b2,3b,3
E01001635,4a2,4a,4
E01001636,4b2,4b,4
E01001637,4a2,4a,4
E01001638,3b2,3b,3
E01001641,3c2,3c,3
E01001642,6c1,6c,6
E01001644,3c2,3c,3
E01001645,4b3,4b,4
E01001646,4a2,4a,4
E01001647,6a1,6a,6
E01001648,4b2,4b,4
E01001649,4b3,4b,4
E01001650,4b3,4b,4
E01001651,4a2,4a,4
E01001652,3c2,3c,3
E01001653,6a3,6a,6
E01001654,4a2,4a,4
E01001655,6a3,6a,6
E01001656,6c2,6c,6
E01001657,5a2,5a,5
E01001658,3c2,3c,3
E01001659,4b4,4b,4
E01001660,4a2,4a,4
E01001661,6a3,6a,6
E01001664,3c2,3c,3
E01001665,3c2,3c,3
E01001666,3c2,3c,3
E01001669,4a2,4a,4
E01001671,4b2,4b,4
E01001672,4a2,4a,4
E01001673,4a3,4a,4
E01001674,4b3,4b,4
E01001675,4b1,4b,4
E01001676,4a2,4a,4
E01001677,4a2,4a,4
E01001678,4b3,4b,4
E01001679,6c2,6c,6
E01001680,6c2,6c,6
E01001681,4b2,4b,4
E01001682,6c2,6c,6
E01001683,4a2,4a,4
E01001684,5b1,5b,5
E01001685,4b2,4b,4
E01001686,3b1,3b,3
E01001687,4a2,4a,4
E01001688,4a2,4a,4
E01001690,4a1,4a,4
E01001692,4a1,4a,4
E01001693,4a2,4a,4
E01001694,4a2,4a,4
E01001695,4b2,4b,4
E01001696,4a3,4a,4
E01001697,4a2,4a,4
E01001698,4a2,4a,4
E01001699,3b1,3b,3
E01001700,3b2,3b,3
E01001701,6c2,6c,6
E01001702,4a2,4a,4
E01001703,3b2,3b,3
E01001704,4a2,4a,4
E01001705,3b1,3b,3
E01001708,6c2,6c,6
E01001710,3b2,3b,3
E01001712,4a3,4a,4
E01001714,3b1,3b,3
E01001715,3c1,3c,3
E01001716,3b1,3b,3
E01001717,4a2,4a,4
E01001718,3c2,3c,3
E01001719,3b2,3b,3
E01001720,3c2,3c,3
E01001722,3b2,3b,3
E01001723,3c2,3c,3
E01001724,3b1,3b,3
E01001725,4a2,4a,4
E01001726,3b2,3b,3
E01001727,4a2,4a,4
E01001728,3c2,3c,3
E01001729,3b2,3b,3
E01001730,3b2,3b,3
E01001731,3b1,3b,3
E01001732,3b2,3b,3
E01001733,3c2,3c,3
E01001734,3b1,3b,3
E01001735,3c2,3c,3
E01001736,3c2,3c,3
E01001737,3c2,3c,3
E01001738,3c2,3c,3
E01001739,3c2,3c,3
E01001740,3b2,3b,3
E01001741,3c2,3c,3
E01001742,3c2,3c,3
E01001744,3c2,3c,3
E01001745,3b1,3b,3
E01001746,3b2,3b,3
E01001747,3c2,3c,3
E01001749,3c2,3c,3
E01001750,3c2,3c,3
E01001751,6c1,6c,6
E01001753,3b2,3b,3
E01001755,3b1,3b,3
E01001756,3c2,3c,3
E01001757,3b2,3b,3
E01001758,3b1,3b,3
E01001759,4a2,4a,4
E01001760,4a2,4a,4
E01001761,3c2,3c,3
E01001762,3c2,3c,3
E01001763,3b1,3b,3
E01001764,3b1,3b,3
E01001765,4a3,4a,4
E01001767,3b1,3b,3
E01001768,3c2,3c,3
E01001769,3b1,3b,3
E01001770,3b2,3b,3
E01001772,3b1,3b,3
E01001773,3b1,3b,3
E01001774,3c1,3c,3
E01001775,3b2,3b,3
E01001776,3b1,3b,3
E01001777,3b2,3b,3
E01001780,3b2,3b,3
E01001781,3b2,3b,3
E01001783,3b2,3b,3
E01001784,3b1,3b,3
E01001785,3c2,3c,3
E01001786,3b2,3b,3
E01001787,4a2,4a,4
E01001788,3b2,3b,3
E01001789,4a2,4a,4
E01001790,3b2,3b,3
E01001791,4a3,4a,4
E01001792,4b2,4b,4
E01001793,3c2,3c,3
E01001794,4b2,4b,4
E01001795,4a2,4a,4
E01001796,3c2,3c,3
E01001798,4a3,4a,4
E01001799,4a2,4a,4
E01001800,3b2,3b,3
E01001801,3b1,3b,3
E01001802,3b2,3b,3
E01001803,3c2,3c,3
E01001804,3b1,3b,3
E01001805,3c2,3c,3
E01001806,3b1,3b,3
E01001807,3c2,3c,3
E01001808,3b1,3b,3
E01001809,4a2,4a,4
E01001811,3b2,3b,3
E01001812,3b2,3b,3
E01001813,3b2,3b,3
E01001814,4a2,4a,4
E01001815,4a2,4a,4
E01001816,3b1,3b,3
E01001819,3c2,3c,3
E01001820,4a2,4a,4
E01001821,3b2,3b,3
E01001822,3b2,3b,3
E01001823,4a2,4a,4
E01001824,6a3,6a,6
E01001825,3c2,3c,3
E01001826,4a3,4a,4
E01001827,3b2,3b,3
E01001828,3b2,3b,3
E01001829,3c2,3c,3
E01001830,3b1,3b,3
E01001831,3c2,3c,3
E01001832,4a2,4a,4
E01001833,3b1,3b,3
E01001834,3c2,3c,3
E01001835,3c2,3c,3
E01001836,3c2,3c,3
E01001837,3c2,3c,3
E01001838,3b2,3b,3
E01001839,3b1,3b,3
E01001840,3b2,3b,3
E01001841,3c2,3c,3
E01001842,3b1,3b,3
E01001843,4a2,4a,4
E01001844,4a2,4a,4
E01001845,3b2,3b,3
E01001846,4a2,4a,4
E01001847,3b1,3b,3
E01001848,3b2,3b,3
E01001849,4a2,4a,4
E01001850,3b2,3b,3
E01001851,3c2,3c,3
E01001852,3c1,3c,3
E01001853,3c2,3c,3
E01001854,3c2,3c,3
E01001855,3c1,3c,3
E01001856,3b1,3b,3
E01001857,3b2,3b,3
E01001858,3b1,3b,3
E01001859,3c2,3c,3
E01001860,3b1,3b,3
E01001861,3b1,3b,3
E01001862,3b1,3b,3
E01001863,3c2,3c,3
E01001864,3c2,3c,3
E01001865,6c1,6c,6
E01001866,3c2,3c,3
E01001867,3c1,3c,3
E01001868,3b2,3b,3
E01001869,3c2,3c,3
E01001870,3c1,3c,3
E01001871,3c1,3c,3
E01001872,3c1,3c,3
E01001873,3c1,3c,3
E01001875,4a2,4a,4
E01001876,3b2,3b,3
E01001877,4a2,4a,4
E01001878,4a1,4a,4
E01001879,3c2,3c,3
E01001880,3b2,3b,3
E01001881,3c2,3c,3
E01001882,3c2,3c,3
E01001883,3c2,3c,3
E01001884,3c2,3c,3
E01001885,3b2,3b,3
E01001886,3b1,3b,3
E01001887,3b1,3b,3
E01001888,3c2,3c,3
E01001889,3c2,3c,3
E01001890,3c2,3c,3
E01001891,3c1,3c,3
E01001892,3c2,3c,3
E01001893,3b2,3b,3
E01001894,3c2,3c,3
E01001895,3c2,3c,3
E01001896,3c2,3c,3
E01001897,3c2,3c,3
E01001898,3c2,3c,3
E01001899,3c2,3c,3
E01001900,3c2,3c,3
E01001901,3c2,3c,3
E01001902,3c2,3c,3
E01001903,3c2,3c,3
E01001904,3c2,3c,3
E01001905,3c2,3c,3
E01001906,3c2,3c,3
E01001907,3c2,3c,3
E01001908,3c1,3c,3
E01001909,3c2,3c,3
E01001910,3c1,3c,3
E01001911,3b2,3b,3
E01001912,4a2,4a,4
E01001913,3c1,3c,3
E01001914,3b1,3b,3
E01001915,3c2,3c,3
E01001916,6c1,6c,6
E01001917,3c2,3c,3
E01001918,3c2,3c,3
E01001919,6c1,6c,6
E01001920,3c2,3c,3
E01001921,3c2,3c,3
E01001922,3c2,3c,3
E01001923,3c2,3c,3
E01001924,3c2,3c,3
E01001925,3c2,3c,3
E01001926,3c2,3c,3
E01001927,5a3,5a,5
E01001928,3c2,3c,3
E01001929,3c2,3c,3
E01001930,6c2,6c,6
E01001931,3c2,3c,3
E01001932,3c2,3c,3
E01001933,3c2,3c,3
E01001934,3b2,3b,3
E01001935,3c2,3c,3
E01001937,6c1,6c,6
E01001938,3b1,3b,3
E01001940,3c2,3c,3
E01001941,3c2,3c,3
E01001942,3c2,3c,3
E01001943,3c2,3c,3
E01001944,3b2,3b,3
E01001945,3c2,3c,3
E01001946,3b1,3b,3
E01001947,3b2,3b,3
E01001948,3c2,3c,3
E01001949,3c2,3c,3
E01001950,3c2,3c,3
E01001951,3b1,3b,3
E01001952,3c2,3c,3
E01001953,3c2,3c,3
E01001954,6c1,6c,6
E01001955,4a3,4a,4
E01001956,6c2,6c,6
E01001957,3b2,3b,3
E01001958,3b2,3b,3
E01001959,4a2,4a,4
E01001960,3c2,3c,3
E01001961,3b2,3b,3
E01001962,4a2,4a,4
E01001963,6c1,6c,6
E01001964,3c2,3c,3
E01001965,6c1,6c,6
E01001966,5a3,5a,5
E01001967,6c1,6c,6
E01001968,6c1,6c,6
E01001969,3b1,3b,3
E01001970,4a2,4a,4
E01001971,4a2,4a,4
E01001972,4a2,4a,4
E01001973,3b1,3b,3
E01001974,4b2,4b,4
E01001975,3b1,3b,3
E01001976,4a2,4a,4
E01001977,4a2,4a,4
E01001978,4a2,4a,4
E01001979,4a2,4a,4
E01001980,4a2,4a,4
E01001981,4a2,4a,4
E01001982,4a2,4a,4
E01001983,4a2,4a,4
E01001984,3c2,3c,3
E01001985,3c2,3c,3
E01001986,3c2,3c,3
E01001987,3c2,3c,3
E01001988,3c2,3c,3
E01001989,3c2,3c,3
E01001990,3c2,3c,3
E01001991,3c2,3c,3
E01001992,5a3,5a,5
E01001993,6c1,6c,6
E01001994,3c2,3c,3
E01001995,4b3,4b,4
E01001996,6c1,6c,6
E01001997,3c2,3c,3
E01001998,3c2,3c,3
E01001999,3c2,3c,3
E01002000,3c2,3c,3
E01002001,3c2,3c,3
E01002002,3c2,3c,3
E01002003,3b1,3b,3
E01002004,3c2,3c,3
E01002005,3c2,3c,3
E01002006,3c2,3c,3
E01002007,3c2,3c,3
E01002008,5a2,5a,5
E01002009,3c2,3c,3
E01002010,6c2,6c,6
E01002011,3c2,3c,3
E01002013,3c2,3c,3
E01002014,3c2,3c,3
E01002015,3c2,3c,3
E01002016,3c2,3c,3
E01002017,3c2,3c,3
E01002018,6c2,6c,6
E01002019,5a3,5a,5
E01002020,6c2,6c,6
E01002021,6c1,6c,6
E01002022,3c2,3c,3
E01002023,5a3,5a,5
E01002024,6c1,6c,6
E01002025,6c1,6c,6
E01002026,4a2,4a,4
E01002027,4a2,4a,4
E01002028,4a2,4a,4
E01002029,3b1,3b,3
E01002030,4b2,4b,4
E01002031,3c2,3c,3
E01002032,4a2,4a,4
E01002033,4a2,4a,4
E01002034,3b2,3b,3
E01002036,4a2,4a,4
E01002037,4a3,4a,4
E01002038,4a3,4a,4
E01002039,3b2,3b,3
E01002040,4a2,4a,4
E01002041,4a2,4a,4
E01002042,4a2,4a,4
E01002043,4a2,4a,4
E01002044,3b1,3b,3
E01002045,4a2,4a,4
E01002046,4a2,4a,4
E01002047,3c2,3c,3
E01002048,4b2,4b,4
E01002049,4a2,4a,4
E01002050,4b2,4b,4
E01002051,4a2,4a,4
E01002052,4c1,4c,4
E01002053,4a2,4a,4
E01002054,3b2,3b,3
E01002055,4b2,4b,4
E01002056,3c2,3c,3
E01002057,4a2,4a,4
E01002058,3c2,3c,3
E01002059,3c2,3c,3
E01002060,3c2,3c,3
E01002061,3c2,3c,3
E01002062,3c2,3c,3
E01002063,3c2,3c,3
E01002064,3c2,3c,3
E01002065,3c2,3c,3
E01002066,3b1,3b,3
E01002067,4a2,4a,4
E01002068,4a2,4a,4
E01002069,4a2,4a,4
E01002070,4a2,4a,4
E01002071,3b2,3b,3
E01002072,4a2,4a,4
E01002073,4a2,4a,4
E01002074,4a2,4a,4
E01002075,4a2,4a,4
E01002076,4a2,4a,4
E01002077,4a2,4a,4
E01002078,3b1,3b,3
E01002079,4a2,4a,4
E01002081,4a2,4a,4
E01002082,4a2,4a,4
E01002083,4b2,4b,4
E01002084,3b1,3b,3
E01002085,4a2,4a,4
E01002086,3c2,3c,3
E01002087,3b1,3b,3
E01002088,4a2,4a,4
E01002089,3b2,3b,3
E01002090,4a2,4a,4
E01002091,4a2,4a,4
E01002092,4a2,4a,4
E01002093,4a2,4a,4
E01002094,4a2,4a,4
E01002095,4a2,4a,4
E01002096,4a2,4a,4
E01002097,4a2,4a,4
E01002098,3c2,3c,3
